mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate1,param_model__dropout_rate2,param_model__dropout_rate3,param_model__kernel_regularizer_type,param_model__learning_rate,param_model__optimizer_name,param_model__kernel_regularizer_strength,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
40.49359655380249,9.05222200010705,0.15906802813212076,0.0036794132915683756,4,200,0.1,0.1,0.1,l2,0.005,adam,0.001,"{'batch_size': 4, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8,0.9,0.8285714285714286,0.842857142857143,0.04205600412537069,50
110.49968099594116,4.159003345763669,0.15788841247558594,0.0019327248553164412,4,200,0.1,0.1,0.1,l2,0.001,adam,0.01,"{'batch_size': 4, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.01, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.7857142857142857,0.9,0.9142857142857143,0.8666666666666667,0.05753831415997416,38
55.64515733718872,16.956927972277093,0.1681217352549235,0.0118385583369004,4,200,0.1,0.1,0.1,l2,0.005,adam,0.01,"{'batch_size': 4, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.01, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8,0.8571428571428571,0.7571428571428571,0.8047619047619047,0.04096345365258393,58
123.08794506390889,14.548822555509066,0.16044068336486816,0.006005695586062756,4,250,0.1,0.1,0.1,l2,0.001,adam,0.0001,"{'batch_size': 4, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8571428571428571,0.8428571428571429,0.9,0.8666666666666667,0.0242810453028228,38
52.468584855397545,3.43720050843052,0.16359480222066244,0.004067938302962941,4,250,0.1,0.1,0.1,l2,0.005,adam,0.0001,"{'batch_size': 4, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.040406101782088394,46
104.50400193532307,7.119013829936372,0.15927847226460776,0.003994748086892253,4,250,0.1,0.1,0.1,l2,0.001,adam,0.001,"{'batch_size': 4, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8714285714285714,0.8857142857142857,0.8714285714285714,0.8761904761904762,0.006734350297014714,37
71.7379789352417,8.141585229303528,0.15964659055074057,0.0012423217510111498,4,250,0.1,0.1,0.1,l2,0.005,adam,0.001,"{'batch_size': 4, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.7714285714285715,0.8714285714285714,0.9571428571428572,0.8666666666666667,0.07589227357385347,38
130.0970228513082,11.65890189957622,0.1551368236541748,0.001480222754803121,4,250,0.1,0.1,0.1,l2,0.001,adam,0.01,"{'batch_size': 4, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.01, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8,0.8428571428571429,0.9142857142857143,0.8523809523809524,0.04714045207910314,47
44.328051249186196,7.404193958277892,0.17201598485310873,0.01697130520051195,4,250,0.1,0.1,0.1,l2,0.005,adam,0.01,"{'batch_size': 4, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.01, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.7142857142857143,0.9142857142857143,0.7571428571428571,0.7952380952380952,0.08597842897746565,59
74.21510275204976,0.840299012848539,0.14756647745768228,0.0029376078871090013,8,200,0.1,0.1,0.1,l2,0.001,adam,0.0001,"{'batch_size': 8, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.9142857142857143,0.8571428571428571,0.9285714285714286,0.9,0.03086066999241841,26
49.75184424718221,11.518160971498068,0.14486225446065268,0.004089021320343323,8,200,0.1,0.1,0.1,l2,0.005,adam,0.0001,"{'batch_size': 8, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_strength': 0.0001, 'model__kernel_regularizer_type': 'l2', 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.9,0.8571428571428571,0.9571428571428572,0.9047619047619048,0.04096345365258397,23
