mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate1,param_model__dropout_rate2,param_model__dropout_rate3,param_model__kernel_regularizer_type,param_model__learning_rate,param_model__optimizer_name,param_model__kernel_regularizer_strength,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
38.26085340976715,11.777265429496765,0.13942480087280273,0.0009458065032958984,8,250,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 8, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.9714285714285714,0.9285714285714286,0.04285714285714287,4
65.68378734588623,3.0178513526916504,0.14019107818603516,0.002218484878540039,8,300,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 8, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.9047619047619048,0.8904761904761904,0.01428571428571429,71
80.87591576576233,0.20980048179626465,0.13602542877197266,0.00010418891906738281,8,300,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 8, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8952380952380953,0.8761904761904762,0.8857142857142857,0.009523809523809545,85
33.33464217185974,4.567315578460693,0.13938379287719727,0.0016758441925048828,8,300,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 8, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.9428571428571428,0.9142857142857143,0.02857142857142858,21
17.01300883293152,0.22958111763000488,0.12881922721862793,0.0045506954193115234,16,100,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8285714285714286,0.8857142857142857,0.8571428571428572,0.028571428571428525,139
17.486493587493896,0.1856546401977539,0.12683379650115967,0.0008088350296020508,16,100,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.819047619047619,0.8,0.8095238095238095,0.00952380952380949,179
16.948479294776917,0.2095397710800171,0.1259247064590454,9.28640365600586e-05,16,100,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.9333333333333333,0.9047619047619048,0.02857142857142858,31
25.03424322605133,0.4909929037094116,0.125748872756958,0.0008697509765625,16,150,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8571428571428571,0.8666666666666667,0.861904761904762,0.0047619047619048005,133
24.907328248023987,0.3211926221847534,0.126359224319458,0.0004565715789794922,16,150,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8666666666666667,0.9142857142857143,0.8904761904761904,0.02380952380952378,71
15.877179265022278,1.7521523237228394,0.12675857543945312,0.0018985271453857422,16,150,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 150, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8857142857142857,0.9238095238095239,0.9047619047619048,0.01904761904761909,31
37.58685517311096,5.322593688964844,0.19591808319091797,0.07200217247009277,16,200,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.8761904761904762,0.8761904761904762,0.0,102
34.22808372974396,0.24505650997161865,0.1423332691192627,0.0020456314086914062,16,200,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.8571428571428571,0.8666666666666667,0.009523809523809545,124
14.000929117202759,1.9863409996032715,0.13843297958374023,0.003987312316894531,16,200,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 200, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.7333333333333333,0.8047619047619048,0.07142857142857145,181
41.173341393470764,0.6395305395126343,0.1557852029800415,0.02316915988922119,16,250,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.9142857142857143,0.8952380952380952,0.019047619047619035,60
41.958568811416626,0.07803034782409668,0.1375889778137207,0.002367734909057617,16,250,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.9047619047619048,0.8666666666666667,0.8857142857142857,0.019047619047619035,85
18.933897733688354,3.6208999156951904,0.1523890495300293,0.01978754997253418,16,250,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 250, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8666666666666667,0.9238095238095239,0.8952380952380953,0.02857142857142858,55
43.51576030254364,4.035135865211487,0.13398468494415283,0.0007444620132446289,16,300,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 16, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.9142857142857143,0.8952380952380952,0.019047619047619035,60
49.372703313827515,1.326749563217163,0.13464581966400146,0.0003496408462524414,16,300,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 16, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.8666666666666667,0.9428571428571428,0.9047619047619048,0.03809523809523807,31
24.176796078681946,6.490609049797058,0.1500389575958252,0.015465497970581055,16,300,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 16, 'epochs': 300, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8761904761904762,0.9047619047619048,0.8904761904761904,0.01428571428571429,71
12.509208798408508,0.001999497413635254,0.127793550491333,0.003495454788208008,32,100,0.1,0.1,0.1,,0.001,adam,,"{'batch_size': 32, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.001, 'model__optimizer_name': 'adam'}",0.7238095238095238,0.8476190476190476,0.7857142857142857,0.06190476190476191,187
12.673632740974426,0.11383712291717529,0.13737058639526367,0.009383201599121094,32,100,0.1,0.1,0.1,,0.0005,adam,,"{'batch_size': 32, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.0005, 'model__optimizer_name': 'adam'}",0.6190476190476191,0.780952380952381,0.7,0.08095238095238094,201
12.231986045837402,0.05437588691711426,0.12523186206817627,0.0009332895278930664,32,100,0.1,0.1,0.1,,0.005,adam,,"{'batch_size': 32, 'epochs': 100, 'model__dropout_rate1': 0.1, 'model__dropout_rate2': 0.1, 'model__dropout_rate3': 0.1, 'model__kernel_regularizer_type': None, 'model__learning_rate': 0.005, 'model__optimizer_name': 'adam'}",0.8,0.9047619047619048,0.8523809523809525,0.05238095238095236,145
